=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.20 11:46:11 =~=~=~=~=~=~=~=~=~=~=~=
Setup: Serial port communication at 9600bps
t:0.00,Throttle:1950,Theta:-77.20,theta_d:0.00,Error:77.20
t:3.30,Throttle:1494,Theta:21.30,theta_d:0.00,Error:-21.30
t:3.35,Throttle:1518,Theta:20.17,theta_d:0.00,Error:-20.17
t:3.40,Throttle:1587,Theta:16.40,theta_d:0.00,Error:-16.40
t:3.45,Throttle:1621,Theta:13.94,theta_d:0.00,Error:-13.94
t:3.50,Throttle:1647,Theta:12.06,theta_d:0.00,Error:-12.06
t:3.55,Throttle:1569,Theta:16.40,theta_d:0.00,Error:-16.40
t:3.60,Throttle:1572,Theta:16.78,theta_d:0.00,Error:-16.78
t:3.65,Throttle:1458,Theta:22.44,theta_d:0.00,Error:-22.44
t:3.70,Throttle:1489,Theta:21.68,theta_d:0.00,Error:-21.68
t:3.75,Throttle:1511,Theta:20.55,theta_d:0.00,Error:-20.55
t:3.80,Throttle:1608,Theta:15.27,theta_d:0.00,Error:-15.27
t:3.85,Throttle:1637,Theta:12.81,theta_d:0.00,Error:-12.81
t:3.90,Throttle:1617,Theta:13.76,theta_d:0.00,Error:-13.76
t:3.95,Throttle:1655,Theta:11.49,theta_d:0.00,Error:-11.49
t:4.00,Throttle:1571,Theta:16.21,theta_d:0.00,Error:-16.21
t:4.05,Throttle:1611,Theta:14.51,theta_d:0.00,Error:-14.51
t:4.10,Throttle:1509,Theta:19.79,theta_d:0.00,Error:-19.79
t:4.15,Throttle:1559,Theta:17.91,theta_d:0.00,Error:-17.91
t:4.20,Throttle:1506,Theta:20.36,theta_d:0.00,Error:-20.36
t:4.25,Throttle:1549,Theta:18.47,theta_d:0.00,Error:-18.47
t:4.30,Throttle:1552,Theta:18.10,theta_d:0.00,Error:-18.10
t:4.35,Throttle:1609,Theta:14.89,theta_d:0.00,Error:-14.89
t:4.40,Throttle:1612,Theta:14.32,theta_d:0.00,Error:-14.32
t:4.45,Throttle:1645,Theta:12.25,theta_d:0.00,Error:-12.25
t:4.50,Throttle:1603,Theta:14.51,theta_d:0.00,Error:-14.51
t:4.55,Throttle:1595,Theta:15.27,theta_d:0.00,Error:-15.27
t:4.60,Throttle:1463,Theta:22.06,theta_d:0.00,Error:-22.06
t:4.65,Throttle:1512,Theta:20.55,theta_d:0.00,Error:-20.55
t:4.70,Throttle:1512,Theta:20.36,theta_d:0.00,Error:-20.36
t:4.75,Throttle:1560,Theta:17.91,theta_d:0.00,Error:-17.91
t:4.80,Throttle:1634,Theta:13.38,theta_d:0.00,Error:-13.38
t:4.85,Throttle:1627,Theta:13.19,theta_d:0.00,Error:-13.19
t:4.90,Throttle:1666,Theta:10.74,theta_d:0.00,Error:-10.74
t:4.95,Throttle:1586,Theta:15.27,theta_d:0.00,Error:-15.27
t:5.00,Throttle:1622,Theta:13.76,theta_d:0.00,Error:-13.76
t:5.05,Throttle:1559,Theta:17.15,theta_d:0.00,Error:-17.15
t:5.10,Throttle:1552,Theta:17.91,theta_d:0.00,Error:-17.91
t:5.15,Throttle:1582,Theta:16.40,theta_d:0.00,Error:-16.40
t:5.20,Throttle:1624,Theta:13.76,theta_d:0.00,Error:-13.76
t:5.25,Throttle:1655,Theta:11.49,theta_d:0.00,Error:-11.49
t:5.30,Throttle:1645,Theta:11.87,theta_d:0.00,Error:-11.87
t:5.35,Throttle:1575,Theta:16.02,theta_d:0.00,Error:-16.02
t:5.40,Throttle:1509,Theta:19.98,theta_d:0.00,Error:-19.98
t:5.45,Throttle:1409,Theta:24.89,theta_d:0.00,Error:-24.89
t:5.50,Throttle:1475,Theta:22.63,theta_d:0.00,Error:-22.63
t:5.55,Throttle:1502,Theta:21.12,theta_d:0.00,Error:-21.12
t:5.60,Throttle:1558,Theta:18.10,theta_d:0.00,Error:-18.10
t:5.65,Throttle:1612,Theta:14.70,theta_d:0.00,Error:-14.70
t:5.70,Throttle:1592,Theta:15.45,theta_d:0.00,Error:-15.45
t:5.75,Throttle:1600,Theta:15.08,theta_d:0.00,Error:-15.08
t:5.80,Throttle:1606,Theta:14.70,theta_d:0.00,Error:-14.70
t:5.85,Throttle:1578,Theta:16.21,theta_d:0.00,Error:-16.21
t:5.90,Throttle:1561,Theta:17.34,theta_d:0.00,Error:-17.34
t:5.95,Throttle:1538,Theta:18.66,theta_d:0.00,Error:-18.66
t:6.00,Throttle:1515,Theta:19.98,theta_d:0.00,Error:-19.98
t:6.05,Throttle:1545,Theta:18.66,theta_d:0.00,Error:-18.66
t:6.10,Throttle:1545,Theta:18.47,theta_d:0.00,Error:-18.47
t:6.15,Throttle:1545,Theta:18.47,theta_d:0.00,Error:-18.47
t:6.20,Throttle:1537,Theta:18.85,theta_d:0.00,Error:-18.85
t:6.25,Throttle:1570,Theta:17.15,theta_d:0.00,Error:-17.15
t:6.30,Throttle:1616,Theta:14.32,theta_d:0.00,Error:-14.32
t:6.35,Throttle:1632,Theta:13.00,theta_d:0.00,Error:-13.00
t:6.40,Throttle:1617,Theta:13.76,theta_d:0.00,Error:-13.76
t:6.45,Throttle:1622,Theta:13.57,theta_d:0.00,Error:-13.57
t:6.50,Throttle:1491,Theta:20.55,theta_d:0.00,Error:-20.55
t:6.55,Throttle:1460,Theta:22.81,theta_d:0.00,Error:-22.81
t:6.60,Throttle:1478,Theta:22.25,theta_d:0.00,Error:-22.25
t:6.65,Throttle:1550,Theta:18.66,theta_d:0.00,Error:-18.66
t:6.70,Throttle:1584,Theta:16.40,theta_d:0.00,Error:-16.40
t:6.75,Throttle:1627,Theta:13.57,theta_d:0.00,Error:-13.57
t:6.80,Throttle:1643,Theta:12.25,theta_d:0.00,Error:-12.25
t:6.85,Throttle:1646,Theta:11.87,theta_d:0.00,Error:-11.87
t:6.90,Throttle:1585,Theta:15.45,theta_d:0.00,Error:-15.45
t:6.95,Throttle:1613,Theta:14.32,theta_d:0.00,Error:-14.32
t:7.00,Throttle:1469,Theta:21.68,theta_d:0.00,Error:-21.68
t:7.05,Throttle:1523,Theta:19.98,theta_d:0.00,Error:-19.98
t:7.10,Throttle:1548,Theta:18.47,theta_d:0.00,Error:-18.47
t:7.15,Throttle:1587,Theta:16.21,theta_d:0.00,Error:-16.21
t:7.20,Throttle:1627,Theta:13.57,theta_d:0.00,Error:-13.57
t:7.25,Throttle:1658,Theta:11.30,theta_d:0.00,Error:-11.30
t:7.30,Throttle:1626,Theta:13.00,theta_d:0.00,Error:-13.00
t:7.35,Throttle:1630,Theta:13.00,theta_d:0.00,Error:-13.00
t:7.40,Throttle:1578,Theta:16.02,theta_d:0.00,Error:-16.02
t:7.45,Throttle:1617,Theta:14.13,theta_d:0.00,Error:-14.13
t:7.50,Throttle:1553,Theta:17.53,theta_d:0.00,Error:-17.53
t:7.55,Throttle:1581,Theta:16.40,theta_d:0.00,Error:-16.40
t:7.60,Throttle:1544,Theta:18.29,theta_d:0.00,Error:-18.29
t:7.65,Throttle:1576,Theta:16.78,theta_d:0.00,Error:-16.78
t:7.70,Throttle:1530,Theta:19.04,theta_d:0.00,Error:-19.04
t:7.75,Throttle:1604,Theta:15.27,theta_d:0.00,Error:-15.27
t:7.80,Throttle:1609,Theta:14.51,theta_d:0.00,Error:-14.51
t:7.85,Throttle:1648,Theta:12.06,theta_d:0.00,Error:-12.06
t:7.90,Throttle:1618,Theta:13.57,theta_d:0.00,Error:-13.57
t:7.95,Throttle:1618,Theta:13.76,theta_d:0.00,Error:-13.76
t:8.00,Throttle:1526,Theta:18.85,theta_d:0.00,Error:-18.85
t:8.05,Throttle:1527,Theta:19.42,theta_d:0.00,Error:-19.42
t:8.10,Throttle:1465,Theta:22.44,theta_d:0.00,Error:-22.44
t:8.15,Throttle:1558,Theta:18.29,theta_d:0.00,Error:-18.29
t:8.20,Throttle:1603,Theta:15.27,theta_d:0.00,Error:-15.27
t:8.25,Throttle:1603,Theta:14.89,theta_d:0.00,Error:-14.89
t:8.30,Throttle:1637,Theta:12.81,theta_d:0.00,Error:-12.81
t:8.35,Throttle:1626,Theta:13.19,theta_d:0.00,Error:-13.19
t:8.40,Throttle:1636,Theta:12.62,theta_d:0.00,Error:-12.62
t:8.45,Throttle:1546,Theta:17.72,theta_d:0.00,Error:-17.72
t:8.50,Throttle:1568,Theta:17.15,theta_d:0.00,Error:-17.15
t:8.55,Throttle:1476,Theta:21.68,theta_d:0.00,Error:-21.68
t:8.60,Throttle:1530,Theta:19.61,theta_d:0.00,Error:-19.61
t:8.65,Throttle:1634,Theta:13.57,theta_d:0.00,Error:-13.57
t:8.70,Throttle:1621,Theta:13.57,theta_d:0.00,Error:-13.57
t:8.75,Throttle:1634,Theta:12.81,theta_d:0.00,Error:-12.81
t:8.80,Throttle:1614,Theta:13.94,theta_d:0.00,Error:-13.94
t:8.85,Throttle:1641,Theta:12.44,theta_d:0.00,Error:-12.44
t:8.90,Throttle:1622,Theta:13.38,theta_d:0.00,Error:-13.38
t:8.95,Throttle:1633,Theta:12.81,theta_d:0.00,Error:-12.81
t:9.00,Throttle:1591,Theta:15.27,theta_d:0.00,Error:-15.27
t:9.05,Throttle:1569,Theta:16.78,theta_d:0.00,Error:-16.78
t:9.10,Throttle:1552,Theta:17.91,theta_d:0.00,Error:-17.91
t:9.15,Throttle:1540,Theta:18.66,theta_d:0.00,Error:-18.66
t:9.20,Throttle:1567,Theta:17.34,theta_d:0.00,Error:-17.34
t:9.25,Throttle:1553,Theta:17.91,theta_d:0.00,Error:-17.91
t:9.30,Throttle:1575,Theta:16.78,theta_d:0.00,Error:-16.78
t:9.35,Throttle:1462,Theta:22.25,theta_d:0.00,Error:-22.25
t:9.40,Throttle:1438,Theta:23.95,theta_d:0.00,Error:-23.95
t:9.45,Throttle:1485,Theta:22.06,theta_d:0.00,Error:-22.06
t:9.50,Throttle:1516,Theta:20.36,theta_d:0.00,Error:-20.36
t:9.55,Throttle:1546,Theta:18.66,theta_d:0.00,Error:-18.66
t:9.60,Throttle:1570,Theta:17.15,theta_d:0.00,Error:-17.15
t:9.65,Throttle:1519,Theta:19.61,theta_d:0.00,Error:-19.61
t:9.70,Throttle:1569,Theta:17.34,theta_d:0.00,Error:-17.34
t:9.75,Throttle:1520,Theta:19.61,theta_d:0.00,Error:-19.61
t:9.80,Throttle:1572,Theta:17.15,theta_d:0.00,Error:-17.15
t:9.85,Throttle:1527,Theta:19.23,theta_d:0.00,Error:-19.23
t:9.90,Throttle:1575,Theta:16.96,theta_d:0.00,Error:-16.96
t:9.95,Throttle:1519,Theta:19.61,theta_d:0.00,Error:-19.61
t:10.00,Throttle:1576,Theta:16.96,theta_d:0.00,Error:-16.96
t:10.05,Throttle:1580,Theta:16.40,theta_d:0.00,Error:-16.40
t:10.10,Throttle:1575,Theta:16.59,theta_d:0.00,Error:-16.59
t:10.15,Throttle:1576,Theta:16.59,theta_d:0.00,Error:-16.59
t:10.20,Throttle:1540,Theta:18.47,theta_d:0.00,Error:-18.47
t:10.25,Throttle:1541,Theta:18.66,theta_d:0.00,Error:-18.66
t:10.30,Throttle:1496,Theta:20.93,theta_d:0.00,Error:-20.93
t:10.35,Throttle:1525,Theta:19.79,theta_d:0.00,Error:-19.79
t:10.40,Throttle:1479,Theta:21.87,theta_d:0.00,Error:-21.87
t:10.45,Throttle:1556,Theta:18.29,theta_d:0.00,Error:-18.29
t:10.50,Throttle:1579,Theta:16.59,theta_d:0.00,Error:-16.59
t:10.55,Throttle:1558,Theta:17.53,theta_d:0.00,Error:-17.53
t:10.60,Throttle:1578,Theta:16.59,theta_d:0.00,Error:-16.59
t:10.65,Throttle:1537,Theta:18.66,theta_d:0.00,Error:-18.66
t:10.70,Throttle:1570,Theta:17.15,theta_d:0.00,Error:-17.15
t:10.75,Throttle:1531,Theta:19.04,theta_d:0.00,Error:-19.04
t:10.80,Throttle:1585,Theta:16.40,theta_d:0.00,Error:-16.40
t:10.85,Throttle:1572,Theta:16.78,theta_d:0.00,Error:-16.78
t:10.90,Throttle:1616,Theta:14.32,theta_d:0.00,Error:-14.32
t:10.95,Throttle:1535,Theta:18.47,theta_d:0.00,Error:-18.47
t:11.00,Throttle:1556,Theta:17.91,theta_d:0.00,Error:-17.91
t:11.05,Throttle:1502,Theta:20.55,theta_d:0.00,Error:-20.55
t:11.10,Throttle:1550,Theta:18.47,theta_d:0.00,Error:-18.47
t:11.15,Throttle:1570,Theta:17.15,theta_d:0.00,Error:-17.15
t:11.20,Throttle:1570,Theta:16.96,theta_d:0.00,Error:-16.96
t:11.25,Throttle:1563,Theta:17.34,theta_d:0.00,Error:-17.34
t:11.30,Throttle:1629,Theta:13.57,theta_d:0.00,Error:-13.57
t:11.35,Throttle:1592,Theta:15.27,theta_d:0.00,Error:-15.27
t:11.40,Throttle:1637,Theta:12.81,theta_d:0.00,Error:-12.81
t:11.45,Throttle:1620,Theta:13.57,theta_d:0.00,Error:-13.57
t:11.50,Throttle:1634,Theta:12.81,theta_d:0.00,Error:-12.81
t:11.55,Throttle:1617,Theta:13.76,theta_d:0.00,Error:-13.76
t:11.60,Throttle:1622,Theta:13.57,theta_d:0.00,Error:-13.57
t:11.65,Throttle:1558,Theta:17.15,theta_d:0.00,Error:-17.15
t:11.70,Throttle:1480,Theta:21.49,theta_d:0.00,Error:-21.49
t:11.75,Throttle:1441,Theta:23.76,theta_d:0.00,Error:-23.76
t:11.80,Throttle:1406,Theta:25.46,theta_d:0.00,Error:-25.46
t:11.85,Throttle:1415,Theta:25.27,theta_d:0.00,Error:-25.27
t:11.90,Throttle:1524,Theta:20.36,theta_d:0.00,Error:-20.36
t:11.95,Throttle:1594,Theta:16.02,theta_d:0.00,Error:-16.02
t:12.00,Throttle:1639,Theta:12.81,theta_d:0.00,Error:-12.81
t:12.05,Throttle:1617,Theta:13.76,theta_d:0.00,Error:-13.76
t:12.10,Throttle:1612,Theta:14.13,theta_d:0.00,Error:-14.13
t:12.15,Throttle:1538,Theta:18.29,theta_d:0.00,Error:-18.29
t:12.20,Throttle:1495,Theta:20.93,theta_d:0.00,Error:-20.93
t:12.25,Throttle:1416,Theta:24.70,theta_d:0.00,Error:-24.70
t:12.30,Throttle:1462,Theta:23.19,theta_d:0.00,Error:-23.19
t:12.35,Throttle:1556,Theta:18.47,theta_d:0.00,Error:-18.47
t:12.40,Throttle:1563,Theta:17.53,theta_d:0.00,Error:-17.53
t:12.45,Throttle:1620,Theta:14.13,theta_d:0.00,Error:-14.13
t:12.50,Throttle:1607,Theta:14.51,theta_d:0.00,Error:-14.51
t:12.55,Throttle:1648,Theta:12.06,theta_d:0.00,Error:-12.06
t:12.60,Throttle:1558,Theta:16.96,theta_d:0.00,Error:-16.96
t:12.65,Throttle:1580,Theta:16.40,theta_d:0.00,Error:-16.40
t:12.70,Throttle:1494,Theta:20.74,theta_d:0.00,Error:-20.74
t:12.75,Throttle:1554,Theta:18.29,theta_d:0.00,Error:-18.29
t:12.80,Throttle:1583,Theta:16.40,theta_d:0.00,Error:-16.40
t:12.85,Throttle:1624,Theta:13.76,theta_d:0.00,Error:-13.76
t:12.90,Throttle:1609,Theta:14.32,theta_d:0.00,Error:-14.32
t:12.95,Throttle:1620,Theta:13.76,theta_d:0.00,Error:-13.76
t:13.00,Throttle:1537,Theta:18.29,theta_d:0.00,Error:-18.29
t:13.05,Throttle:1555,Theta:17.91,theta_d:0.00,Error:-17.91
t:13.10,Throttle:1474,Theta:21.87,theta_d:0.00,Error:-21.87
t:13.15,Throttle:1563,Theta:17.91,theta_d:0.00,Error:-17.91
t:13.20,Throttle:1595,Theta:15.64,theta_d:0.00,Error:-15.64
t:13.25,Throttle:1638,Theta:12.81,theta_d:0.00,Error:-12.81
t:13.30,Throttle:1671,Theta:10.36,theta_d:0.00,Error:-10.36
t:13.35,Throttle:1630,Theta:12.62,theta_d:0.00,Error:-12.62
t:13.40,Throttle:1650,Theta:11.68,theta_d:0.00,Error:-11.68
t:13.45,Throttle:1608,Theta:14.13,theta_d:0.00,Error:-14.13
t:13.50,Throttle:1594,Theta:15.27,theta_d:0.00,Error:-15.27
t:13.55,Throttle:1526,Theta:19.04,theta_d:0.00,Error:-19.04
t:13.60,Throttle:1367,Theta:26.40,theta_d:0.00,Error:-26.40
t:13.65,Throttle:1418,Theta:25.27,theta_d:0.00,Error:-25.27
t:13.70,Throttle:1493,Theta:21.87,theta_d:0.00,Error:-21.87
t:13.75,Throttle:1567,Theta:17.72,theta_d:0.00,Error:-17.72
t:13.80,Throttle:1621,Theta:14.13,theta_d:0.00,Error:-14.13
t:13.85,Throttle:1656,Theta:11.49,theta_d:0.00,Error:-11.49
t:13.90,Throttle:1639,Theta:12.25,theta_d:0.00,Error:-12.25
t:13.95,Throttle:1634,Theta:12.62,theta_d:0.00,Error:-12.62
t:14.00,Throttle:1567,Theta:16.59,theta_d:0.00,Error:-16.59
t:14.05,Throttle:1562,Theta:17.34,theta_d:0.00,Error:-17.34
t:14.10,Throttle:1468,Theta:22.06,theta_d:0.00,Error:-22.06
t:14.15,Throttle:1493,Theta:21.49,theta_d:0.00,Error:-21.49
t:14.20,Throttle:1552,Theta:18.47,theta_d:0.00,Error:-18.47
t:14.25,Throttle:1616,Theta:14.51,theta_d:0.00,Error:-14.51
t:14.30,Throttle:1645,Theta:12.25,theta_d:0.00,Error:-12.25
t:14.35,Throttle:1658,Theta:11.11,theta_d:0.00,Error:-11.11
t:14.40,Throttle:1632,Theta:12.62,theta_d:0.00,Error:-12.62
t:14.45,Throttle:1619,Theta:13.57,theta_d:0.00,Error:-13.57
t:14.50,Throttle:1569,Theta:16.59,theta_d:0.00,Error:-16.59
t:14.55,Throttle:1612,Theta:14.51,theta_d:0.00,Error:-14.51
t:14.60,Throttle:1528,Theta:18.85,theta_d:0.00,Error:-18.85
t:14.65,Throttle:1570,Theta:17.15,theta_d:0.00,Error:-17.15
t:14.70,Throttle:1549,Theta:18.10,theta_d:0.00,Error:-18.10
t:14.75,Throttle:1615,Theta:14.51,theta_d:0.00,Error:-14.51
t:14.80,Throttle:1564,Theta:16.96,theta_d:0.00,Error:-16.96
t:14.85,Throttle:1632,Theta:13.38,theta_d:0.00,Error:-13.38
t:14.90,Throttle:1646,Theta:12.06,theta_d:0.00,Error:-12.06
t:14.95,Throttle:1669,Theta:10.36,theta_d:0.00,Error:-10.36
t:15.00,Throttle:1595,Theta:14.70,theta_d:0.00,Error:-14.70
t:15.05,Throttle:1578,Theta:16.21,theta_d:0.00,Error:-16.21
t:15.10,Throttle:1478,Theta:21.49,theta_d:0.00,Error:-21.49
t:15.15,Throttle:1511,Theta:20.55,theta_d:0.00,Error:-20.55
t:15.20,Throttle:1546,Theta:18.66,theta_d:0.00,Error:-18.66
t:15.25,Throttle:1600,Theta:15.45,theta_d:0.00,Error:-15.45
t:15.30,Throttle:1662,Theta:11.30,theta_d:0.00,Error:-11.30
t:15.35,Throttle:1674,Theta:9.98,theta_d:0.00,Error:-9.98
t:15.40,Throttle:1665,Theta:10.36,theta_d:0.00,Error:-10.36
t:15.45,Throttle:1627,Theta:12.81,theta_d:0.00,Error:-12.81
t:15.50,Throttle:1626,Theta:13.19,theta_d:0.00,Error:-13.19
t:15.55,Throttle:1654,Theta:11.49,theta_d:0.00,Error:-11.49
t:15.60,Throttle:1674,Theta:9.98,theta_d:0.00,Error:-9.98
t:15.65,Throttle:1645,Theta:11.68,theta_d:0.00,Error:-11.68
t:15.70,Throttle:1608,Theta:14.13,theta_d:0.00,Error:-14.13
t:15.75,Throttle:1549,Theta:17.72,theta_d:0.00,Error:-17.72
t:15.80,Throttle:1465,Theta:22.25,theta_d:0.00,Error:-22.25
t:15.85,Throttle:1456,Theta:23.19,theta_d:0.00,Error:-23.19
t:15.90,Throttle:1487,Theta:21.87,theta_d:0.00,Error:-21.87
t:15.95,Throttle:1534,Theta:19.42,theta_d:0.00,Error:-19.42
t:16.00,Throttle:1521,Theta:19.79,theta_d:0.00,Error:-19.79
t:16.05,Throttle:1579,Theta:16.78,theta_d:0.00,Error:-16.78
t:16.10,Throttle:1653,Theta:12.06,theta_d:0.00,Error:-12.06
t:16.15,Throttle:1640,Theta:12.25,theta_d:0.00,Error:-12.25
t:16.20,Throttle:1606,Theta:14.32,theta_d:0.00,Error:-14.32
t:16.25,Throttle:1560,Theta:17.15,theta_d:0.00,Error:-17.15
t:16.30,Throttle:1442,Theta:23.19,theta_d:0.00,Error:-23.19
t:16.35,Throttle:1418,Theta:24.89,theta_d:0.00,Error:-24.89
t:16.40,Throttle:1483,Theta:22.25,theta_d:0.00,Error:-22.25
t:16.45,Throttle:1585,Theta:16.78,theta_d:0.00,Error:-16.78
t:16.50,Throttle:1638,Theta:13.00,theta_d:0.00,Error:-13.00
t:16.55,Throttle:1657,Theta:11.30,theta_d:0.00,Error:-11.30
t:16.60,Throttle:1641,Theta:12.06,theta_d:0.00,Error:-12.06
t:16.65,Throttle:1628,Theta:13.00,theta_d:0.00,Error:-13.00
t:16.70,Throttle:1536,Theta:18.29,theta_d:0.00,Error:-18.29
t:16.75,Throttle:1579,Theta:16.59,theta_d:0.00,Error:-16.59
t:16.80,Throttle:1506,Theta:20.17,theta_d:0.00,Error:-20.17
t:16.85,Throttle:1584,Theta:16.59,theta_d:0.00,Error:-16.59
t:16.90,Throttle:1565,Theta:17.15,theta_d:0.00,Error:-17.15
t:16.95,Throttle:1620,Theta:14.13,theta_d:0.00,Error:-14.13
t:17.00,Throttle:1570,Theta:16.59,theta_d:0.00,Error:-16.59
t:17.05,Throttle:1612,Theta:14.51,theta_d:0.00,Error:-14.51
t:17.10,Throttle:1528,Theta:18.85,theta_d:0.00,Error:-18.85
t:17.15,Throttle:1577,Theta:16.78,theta_d:0.00,Error:-16.78
t:17.20,Throttle:1544,Theta:18.29,theta_d:0.00,Error:-18.29
t:17.25,Throttle:1573,Theta:16.96,theta_d:0.00,Error:-16.96
t:17.30,Throttle:1545,Theta:18.29,theta_d:0.00,Error:-18.29
t:17.35,Throttle:1606,Theta:15.08,theta_d:0.00,Error:-15.08
t:17.40,Throttle:1599,Theta:15.08,theta_d:0.00,Error:-15.08
t:17.45,Throttle:1625,Theta:13.57,theta_d:0.00,Error:-13.57
t:17.50,Throttle:1572,Theta:16.40,theta_d:0.00,Error:-16.40
t:17.55,Throttle:1621,Theta:13.94,theta_d:0.00,Error:-13.94
t:17.60,Throttle:1573,Theta:16.40,theta_d:0.00,Error:-16.40
